league,name,href,value
Premiership,Dundee FC,https://www.transfermarkt.com/dundee-fc/kader/verein/511/saison_id/2024,8780000
Premiership,St. Mirren FC,https://www.transfermarkt.com/st-mirren-fc/kader/verein/465/saison_id/2024,8150000
Premiership,Dundee United FC,https://www.transfermarkt.com/dundee-united-fc/kader/verein/1519/saison_id/2024,7880000
Premiership,St. Johnstone FC,https://www.transfermarkt.com/st-johnstone-fc/kader/verein/2578/saison_id/2024,6800000
Premiership,Ross County FC,https://www.transfermarkt.com/ross-county-fc/kader/verein/2759/saison_id/2024,6480000
Allsvenskan,Malmö FF,https://www.transfermarkt.com/malmo-ff/kader/verein/496/saison_id/2023,38450000
Allsvenskan,BK Häcken,https://www.transfermarkt.com/bk-hacken/kader/verein/1109/saison_id/2023,28880000
Allsvenskan,Hammarby IF,https://www.transfermarkt.com/hammarby-if/kader/verein/1059/saison_id/2023,28700000
Allsvenskan,IF Elfsborg,https://www.transfermarkt.com/if-elfsborg/kader/verein/1101/saison_id/2023,26000000
Allsvenskan,AIK,https://www.transfermarkt.com/aiktm/kader/verein/272/saison_id/2023,21730000
Allsvenskan,Djurgårdens IF,https://www.transfermarkt.com/djurgardens-if/kader/verein/1044/saison_id/2023,19650000
Allsvenskan,IFK Göteborg,https://www.transfermarkt.com/ifk-goteborg/kader/verein/801/saison_id/2023,18100000
Allsvenskan,IK Sirius,https://www.transfermarkt.com/ik-sirius/kader/verein/7945/saison_id/2023,15450000
Allsvenskan,IFK Norrköping,https://www.transfermarkt.com/ifk-norrkoping/kader/verein/2844/saison_id/2023,13280000
Allsvenskan,Mjällby AIF,https://www.transfermarkt.com/mjallby-aif/kader/verein/2719/saison_id/2023,10830000
Allsvenskan,Västerås SK,https://www.transfermarkt.com/vasteras-sk/kader/verein/5202/saison_id/2023,9890000
Allsvenskan,GAIS,https://www.transfermarkt.com/gais/kader/verein/7009/saison_id/2023,9850000
Allsvenskan,Kalmar FF,https://www.transfermarkt.com/kalmar-ff/kader/verein/3654/saison_id/2023,9480000
Allsvenskan,IF Brommapojkarna,https://www.transfermarkt.com/if-brommapojkarna/kader/verein/1092/saison_id/2023,9430000
Allsvenskan,IFK Värnamo,https://www.transfermarkt.com/ifk-varnamo/kader/verein/3622/saison_id/2023,8950000
Allsvenskan,Halmstads BK,https://www.transfermarkt.com/halmstads-bk/kader/verein/1011/saison_id/2023,6830000
Super liga Srbije,Red Star Belgrade,https://www.transfermarkt.com/red-star-belgrade/kader/verein/159/saison_id/2024,78550000
Super liga Srbije,FK TSC Backa Topola,https://www.transfermarkt.com/fk-tsc-backa-topola/kader/verein/3137/saison_id/2024,28230000
Super liga Srbije,FK Partizan Belgrade,https://www.transfermarkt.com/fk-partizan-belgrade/kader/verein/669/saison_id/2024,28200000
Super liga Srbije,FK Cukaricki,https://www.transfermarkt.com/fk-cukaricki/kader/verein/6621/saison_id/2024,20000000
Super liga Srbije,FK Vojvodina Novi Sad,https://www.transfermarkt.com/fk-vojvodina-novi-sad/kader/verein/448/saison_id/2024,19200000
Super liga Srbije,FK Spartak Subotica,https://www.transfermarkt.com/fk-spartak-subotica/kader/verein/15276/saison_id/2024,13760000
Super liga Srbije,OFK Beograd,https://www.transfermarkt.com/ofk-beograd/kader/verein/53/saison_id/2024,11140000
Super liga Srbije,FK IMT Belgrad,https://www.transfermarkt.com/fk-imt-belgrad/kader/verein/32113/saison_id/2024,10280000
Super liga Srbije,FK Radnicki 1923 Kragujevac,https://www.transfermarkt.com/fk-radnicki-1923-kragujevac/kader/verein/4645/saison_id/2024,10130000
Super liga Srbije,FK Napredak Krusevac,https://www.transfermarkt.com/fk-napredak-krusevac/kader/verein/788/saison_id/2024,8580000
Super liga Srbije,FK Novi Pazar,https://www.transfermarkt.com/fk-novi-pazar/kader/verein/4633/saison_id/2024,8500000
Super liga Srbije,FK Radnicki Nis,https://www.transfermarkt.com/fk-radnicki-nis/kader/verein/7567/saison_id/2024,8080000
Super liga Srbije,Zeleznicar Pancevo,https://www.transfermarkt.com/zeleznicar-pancevo/kader/verein/59358/saison_id/2024,7880000
Super liga Srbije,FK Jedinstvo Ub,https://www.transfermarkt.com/fk-jedinstvo-ub/kader/verein/20887/saison_id/2024,5580000
Super liga Srbije,FK Mladost Lucani,https://www.transfermarkt.com/fk-mladost-lucani/kader/verein/6622/saison_id/2024,5450000
Super liga Srbije,FK Tekstilac Odzaci,https://www.transfermarkt.com/fk-tekstilac-odzaci/kader/verein/36922/saison_id/2024,4040000
,FC Copenhagen,https://www.transfermarkt.com/fc-copenhagen/kader/verein/190/saison_id/2024,70400000
,FC Midtjylland,https://www.transfermarkt.com/fc-midtjylland/kader/verein/865/saison_id/2024,63000000
,Bröndby IF,https://www.transfermarkt.com/brondby-if/kader/verein/206/saison_id/2024,51230000
,FC Nordsjaelland,https://www.transfermarkt.com/fc-nordsjaelland/kader/verein/2778/saison_id/2024,23750000
,Viborg FF,https://www.transfermarkt.com/viborg-ff/kader/verein/1063/saison_id/2024,19950000
,Aarhus GF,https://www.transfermarkt.com/aarhus-gf/kader/verein/678/saison_id/2024,19780000
,Silkeborg IF,https://www.transfermarkt.com/silkeborg-if/kader/verein/1177/saison_id/2024,13700000
,Randers FC,https://www.transfermarkt.com/randers-fc/kader/verein/5724/saison_id/2024,12380000
,Vejle Boldklub,https://www.transfermarkt.com/vejle-boldklub/kader/verein/443/saison_id/2024,12300000
,Aalborg BK,https://www.transfermarkt.com/aalborg-bk/kader/verein/1053/saison_id/2024,10330000
,Lyngby BK,https://www.transfermarkt.com/lyngby-bk/kader/verein/369/saison_id/2024,9750000
,Sönderjyske,https://www.transfermarkt.com/sonderjyske/kader/verein/5817/saison_id/2024,8530000
Bundesliga,Red Bull Salzburg,https://www.transfermarkt.com/red-bull-salzburg/kader/verein/409/saison_id/2024,202400000
Bundesliga,SK Sturm Graz,https://www.transfermarkt.com/sk-sturm-graz/kader/verein/122/saison_id/2024,68900000
Bundesliga,Rapid Vienna,https://www.transfermarkt.com/rapid-vienna/kader/verein/170/saison_id/2024,41500000
Bundesliga,LASK,https://www.transfermarkt.com/lask/kader/verein/413/saison_id/2024,39150000
Bundesliga,Austria Vienna,https://www.transfermarkt.com/austria-vienna/kader/verein/14/saison_id/2024,17700000
Bundesliga,Wolfsberger AC,https://www.transfermarkt.com/wolfsberger-ac/kader/verein/4441/saison_id/2024,17530000
Bundesliga,SCR Altach,https://www.transfermarkt.com/scr-altach/kader/verein/3551/saison_id/2024,12230000
Bundesliga,TSV Hartberg,https://www.transfermarkt.com/tsv-hartberg/kader/verein/4467/saison_id/2024,12130000
Bundesliga,FC Blau-Weiss Linz,https://www.transfermarkt.com/fc-blau-weiss-linz/kader/verein/2157/saison_id/2024,10130000
Bundesliga,WSG Tirol,https://www.transfermarkt.com/wsg-tirol/kader/verein/2446/saison_id/2024,8680000
Bundesliga,SK Austria Klagenfurt,https://www.transfermarkt.com/sk-austria-klagenfurt/kader/verein/28760/saison_id/2024,8500000
Bundesliga,Grazer AK 1902,https://www.transfermarkt.com/grazer-ak-1902/kader/verein/316/saison_id/2024,7800000
Eliteserien,FK Bodø/Glimt,https://www.transfermarkt.com/fk-bodo-glimt/kader/verein/501/saison_id/2023,42800000
Eliteserien,Molde FK,https://www.transfermarkt.com/molde-fk/kader/verein/687/saison_id/2023,32500000
Eliteserien,Rosenborg BK,https://www.transfermarkt.com/rosenborg-bk/kader/verein/195/saison_id/2023,31050000
Eliteserien,SK Brann,https://www.transfermarkt.com/sk-brann/kader/verein/1100/saison_id/2023,18830000
Eliteserien,Tromsø IL,https://www.transfermarkt.com/tromso-il/kader/verein/1293/saison_id/2023,17430000
Eliteserien,Sarpsborg 08 FF,https://www.transfermarkt.com/sarpsborg-08-ff/kader/verein/10217/saison_id/2023,16350000
Eliteserien,Viking FK,https://www.transfermarkt.com/viking-fk/kader/verein/239/saison_id/2023,15750000
Eliteserien,Fredrikstad FK,https://www.transfermarkt.com/fredrikstad-fk/kader/verein/3837/saison_id/2023,13300000
Eliteserien,Lillestrøm SK,https://www.transfermarkt.com/lillestrom-sk/kader/verein/353/saison_id/2023,12950000
Eliteserien,FK Haugesund,https://www.transfermarkt.com/fk-haugesund/kader/verein/2761/saison_id/2023,10700000
Eliteserien,Strømsgodset IF,https://www.transfermarkt.com/stromsgodset-if/kader/verein/2817/saison_id/2023,10650000
Eliteserien,Odds BK,https://www.transfermarkt.com/odds-bk/kader/verein/1058/saison_id/2023,9650000
Eliteserien,Kristiansund BK,https://www.transfermarkt.com/kristiansund-bk/kader/verein/21101/saison_id/2023,8850000
Eliteserien,Sandefjord Fotball,https://www.transfermarkt.com/sandefjord-fotball/kader/verein/6399/saison_id/2023,8150000
Eliteserien,KFUM-Kameratene Oslo,https://www.transfermarkt.com/kfum-kameratene-oslo/kader/verein/23184/saison_id/2023,7300000
Eliteserien,Hamarkameratene,https://www.transfermarkt.com/hamarkameratene/kader/verein/4309/saison_id/2023,7100000
SuperSport HNL,GNK Dinamo Zagreb,https://www.transfermarkt.com/gnk-dinamo-zagreb/kader/verein/419/saison_id/2024,73150000
SuperSport HNL,HNK Hajduk Split,https://www.transfermarkt.com/hnk-hajduk-split/kader/verein/447/saison_id/2024,50240000
SuperSport HNL,HNK Rijeka,https://www.transfermarkt.com/hnk-rijeka/kader/verein/144/saison_id/2024,34450000
SuperSport HNL,NK Osijek,https://www.transfermarkt.com/nk-osijek/kader/verein/327/saison_id/2024,19800000
SuperSport HNL,NK Lokomotiva Zagreb,https://www.transfermarkt.com/nk-lokomotiva-zagreb/kader/verein/11194/saison_id/2024,12000000
SuperSport HNL,HNK Gorica,https://www.transfermarkt.com/hnk-gorica/kader/verein/24575/saison_id/2024,10780000
SuperSport HNL,Slaven Belupo Koprivnica,https://www.transfermarkt.com/slaven-belupo-koprivnica/kader/verein/2362/saison_id/2024,9280000
SuperSport HNL,NK Istra 1961,https://www.transfermarkt.com/nk-istra-1961/kader/verein/999/saison_id/2024,8680000
SuperSport HNL,HNK Sibenik,https://www.transfermarkt.com/hnk-sibenik/kader/verein/223/saison_id/2024,7640000
SuperSport HNL,NK Varazdin,https://www.transfermarkt.com/nk-varazdin/kader/verein/599/saison_id/2024,7000000
Premier Liga,Shakhtar Donetsk,https://www.transfermarkt.com/shakhtar-donetsk/kader/verein/660/saison_id/2024,160200000
Premier Liga,Dynamo Kyiv,https://www.transfermarkt.com/dynamo-kyiv/kader/verein/338/saison_id/2024,81500000
Premier Liga,Polissya Zhytomyr,https://www.transfermarkt.com/polissya-zhytomyr/kader/verein/53646/saison_id/2024,22450000
Premier Liga,Rukh Lviv,https://www.transfermarkt.com/rukh-lviv/kader/verein/48726/saison_id/2024,15800000
Premier Liga,Kryvbas Kryvyi Rig,https://www.transfermarkt.com/kryvbas-kryvyi-rig/kader/verein/3592/saison_id/2024,14650000
Premier Liga,Zorya Lugansk,https://www.transfermarkt.com/zorya-lugansk/kader/verein/10690/saison_id/2024,12250000
Premier Liga,LNZ Cherkasy,https://www.transfermarkt.com/lnz-cherkasy/kader/verein/63007/saison_id/2024,12150000
Premier Liga,Karpaty Lviv,https://www.transfermarkt.com/karpaty-lviv/kader/verein/85465/saison_id/2024,12100000
Premier Liga,FC Oleksandriya,https://www.transfermarkt.com/fc-oleksandriya/kader/verein/18303/saison_id/2024,10550000
Premier Liga,Kolos Kovalivka,https://www.transfermarkt.com/kolos-kovalivka/kader/verein/48332/saison_id/2024,10000000
Premier Liga,Vorskla Poltava,https://www.transfermarkt.com/vorskla-poltava/kader/verein/2740/saison_id/2024,9600000
Premier Liga,Obolon Kyiv,https://www.transfermarkt.com/obolon-kyiv/kader/verein/39097/saison_id/2024,7350000
Premier Liga,Chornomorets Odesa,https://www.transfermarkt.com/chornomorets-odesa/kader/verein/6992/saison_id/2024,6600000
Premier Liga,NK Veres Rivne,https://www.transfermarkt.com/nk-veres-rivne/kader/verein/26459/saison_id/2024,5750000
Premier Liga,Ingulets Petrove,https://www.transfermarkt.com/ingulets-petrove/kader/verein/49364/saison_id/2024,5050000
Premier Liga,Livyi Bereg Kyiv,https://www.transfermarkt.com/livyi-bereg-kyiv/kader/verein/86209/saison_id/2024,4850000
Super Liga,FCSB,https://www.transfermarkt.com/fcsb/kader/verein/301/saison_id/2024,36850000
Super Liga,FC Rapid 1923,https://www.transfermarkt.com/fc-rapid-1923/kader/verein/455/saison_id/2024,30750000
Super Liga,CS Universitatea Craiova,https://www.transfermarkt.com/cs-universitatea-craiova/kader/verein/40812/saison_id/2024,26650000
Super Liga,CFR Cluj,https://www.transfermarkt.com/cfr-cluj/kader/verein/7769/saison_id/2024,15650000
Super Liga,Sepsi OSK Sf. Gheorghe,https://www.transfermarkt.com/sepsi-osk-sf-gheorghe/kader/verein/54585/saison_id/2024,15080000
Super Liga,FC Universitatea Cluj,https://www.transfermarkt.com/fc-universitatea-cluj/kader/verein/6429/saison_id/2024,13850000
Super Liga,SC Otelul Galati,https://www.transfermarkt.com/sc-otelul-galati/kader/verein/4959/saison_id/2024,11230000
Super Liga,FC Dinamo 1948,https://www.transfermarkt.com/fc-dinamo-1948/kader/verein/312/saison_id/2024,10880000
Super Liga,FC Hermannstadt,https://www.transfermarkt.com/fc-hermannstadt/kader/verein/58049/saison_id/2024,10550000
Super Liga,FCV Farul Constanta,https://www.transfermarkt.com/fcv-farul-constanta/kader/verein/29831/saison_id/2024,10230000
Super Liga,Petrolul Ploiesti,https://www.transfermarkt.com/petrolul-ploiesti/kader/verein/9465/saison_id/2024,9700000
Super Liga,ACSM Politehnica Iasi,https://www.transfermarkt.com/acsm-politehnica-iasi/kader/verein/33966/saison_id/2024,9230000
Super Liga,FC Botosani,https://www.transfermarkt.com/fc-botosani/kader/verein/8818/saison_id/2024,9000000
Super Liga,UTA Arad,https://www.transfermarkt.com/uta-arad/kader/verein/952/saison_id/2024,8380000
Super Liga,FC Buzău,https://www.transfermarkt.com/fc-buzau/kader/verein/11380/saison_id/2024,8310000
Super Liga,AFC Unirea 04 Slobozia,https://www.transfermarkt.com/afc-unirea-04-slobozia/kader/verein/29700/saison_id/2024,6080000
efbet Liga,Ludogorets Razgrad,https://www.transfermarkt.com/ludogorets-razgrad/kader/verein/31614/saison_id/2024,51800000
efbet Liga,CSKA-Sofia,https://www.transfermarkt.com/cska-sofia/kader/verein/208/saison_id/2024,23100000
efbet Liga,Levski Sofia,https://www.transfermarkt.com/levski-sofia/kader/verein/156/saison_id/2024,17750000
efbet Liga,Botev Plovdiv,https://www.transfermarkt.com/botev-plovdiv/kader/verein/2531/saison_id/2024,12800000
efbet Liga,CSKA 1948,https://www.transfermarkt.com/cska-1948/kader/verein/61955/saison_id/2024,9730000
efbet Liga,Arda Kardzhali,https://www.transfermarkt.com/arda-kardzhali/kader/verein/40604/saison_id/2024,9600000
efbet Liga,Cherno More Varna,https://www.transfermarkt.com/cherno-more-varna/kader/verein/967/saison_id/2024,8000000
efbet Liga,Lokomotiv Plovdiv,https://www.transfermarkt.com/lokomotiv-plovdiv/kader/verein/2259/saison_id/2024,7250000
efbet Liga,Krumovgrad,https://www.transfermarkt.com/krumovgrad/kader/verein/91158/saison_id/2024,6800000
efbet Liga,Slavia Sofia,https://www.transfermarkt.com/slavia-sofia/kader/verein/675/saison_id/2024,6600000
efbet Liga,Spartak Varna,https://www.transfermarkt.com/spartak-varna/kader/verein/9599/saison_id/2024,6100000
efbet Liga,Lokomotiv Sofia,https://www.transfermarkt.com/lokomotiv-sofia/kader/verein/730/saison_id/2024,5220000
efbet Liga,Septemvri Sofia,https://www.transfermarkt.com/septemvri-sofia/kader/verein/40416/saison_id/2024,5210000
efbet Liga,Beroe Stara Zagora,https://www.transfermarkt.com/beroe-stara-zagora/kader/verein/6764/saison_id/2024,5000000
efbet Liga,Botev Vratsa,https://www.transfermarkt.com/botev-vratsa/kader/verein/26462/saison_id/2024,4910000
efbet Liga,Hebar Pazardzhik,https://www.transfermarkt.com/hebar-pazardzhik/kader/verein/26563/saison_id/2024,3600000
NB I.,Ferencvárosi TC,https://www.transfermarkt.com/ferencvarosi-tc/kader/verein/279/saison_id/2024,59430000
NB I.,Újpest FC,https://www.transfermarkt.com/ujpest-fc/kader/verein/708/saison_id/2024,12550000
NB I.,Fehérvár FC,https://www.transfermarkt.com/fehervar-fc/kader/verein/11107/saison_id/2024,10850000
NB I.,Puskás Akadémia FC,https://www.transfermarkt.com/puskas-akademia-fc/kader/verein/37169/saison_id/2024,10500000
NB I.,Debreceni VSC,https://www.transfermarkt.com/debreceni-vsc/kader/verein/84/saison_id/2024,10430000
NB I.,ETO FC Győr,https://www.transfermarkt.com/eto-fc-gyor/kader/verein/6055/saison_id/2024,9100000
NB I.,Diósgyőri VTK,https://www.transfermarkt.com/diosgyori-vtk/kader/verein/9241/saison_id/2024,8450000
NB I.,MTK Budapest,https://www.transfermarkt.com/mtk-budapest/kader/verein/634/saison_id/2024,8430000
NB I.,Paksi FC,https://www.transfermarkt.com/paksi-fc/kader/verein/12163/saison_id/2024,8279999
NB I.,Nyíregyháza Spartacus,https://www.transfermarkt.com/nyiregyhaza-spartacus/kader/verein/6058/saison_id/2024,6860000
NB I.,Zalaegerszegi TE FC,https://www.transfermarkt.com/zalaegerszegi-te-fc/kader/verein/1391/saison_id/2024,6430000
NB I.,Kecskeméti TE,https://www.transfermarkt.com/kecskemeti-te/kader/verein/12423/saison_id/2024,5840000
Ekstraklasa,Legia Warszawa,https://www.transfermarkt.com/legia-warszawa/kader/verein/255/saison_id/2024,26400000
Ekstraklasa,Lech Poznan,https://www.transfermarkt.com/lech-poznan/kader/verein/238/saison_id/2024,25700000
Ekstraklasa,Raków Częstochowa,https://www.transfermarkt.com/rakow-czestochowa/kader/verein/9644/saison_id/2024,25450000
Ekstraklasa,Jagiellonia Bialystok,https://www.transfermarkt.com/jagiellonia-bialystok/kader/verein/2300/saison_id/2024,15950000
Ekstraklasa,Slask Wroclaw,https://www.transfermarkt.com/slask-wroclaw/kader/verein/759/saison_id/2024,15450000
Ekstraklasa,Cracovia,https://www.transfermarkt.com/cracovia/kader/verein/5689/saison_id/2024,15150000
Ekstraklasa,Zaglebie Lubin,https://www.transfermarkt.com/zaglebie-lubin/kader/verein/168/saison_id/2024,14150000
Ekstraklasa,Pogon Szczecin,https://www.transfermarkt.com/pogon-szczecin/kader/verein/324/saison_id/2024,12630000
Ekstraklasa,Lechia Gdansk,https://www.transfermarkt.com/lechia-gdansk/kader/verein/4000/saison_id/2024,11780000
Ekstraklasa,Górnik Zabrze,https://www.transfermarkt.com/gornik-zabrze/kader/verein/428/saison_id/2024,11250000
Ekstraklasa,Piast Gliwice,https://www.transfermarkt.com/piast-gliwice/kader/verein/6112/saison_id/2024,10530000
Ekstraklasa,Widzew Lodz,https://www.transfermarkt.com/widzew-lodz/kader/verein/88/saison_id/2024,10230000
Ekstraklasa,Stal Mielec,https://www.transfermarkt.com/stal-mielec/kader/verein/22431/saison_id/2024,9600000
Ekstraklasa,Korona Kielce,https://www.transfermarkt.com/korona-kielce/kader/verein/6110/saison_id/2024,9030000
Ekstraklasa,Motor Lublin,https://www.transfermarkt.com/motor-lublin/kader/verein/3527/saison_id/2024,8530000
Ekstraklasa,Radomiak Radom,https://www.transfermarkt.com/radomiak-radom/kader/verein/7154/saison_id/2024,8230000
Ekstraklasa,GKS Katowice,https://www.transfermarkt.com/gks-katowice/kader/verein/6456/saison_id/2024,8100000
Ekstraklasa,Puszcza Niepolomice,https://www.transfermarkt.com/puszcza-niepolomice/kader/verein/28893/saison_id/2024,7650000
Premium Liiga,FCI Levadia,https://www.transfermarkt.com/fci-levadia/kader/verein/5771/saison_id/2023,4000000
Premium Liiga,Paide Linnameeskond,https://www.transfermarkt.com/paide-linnameeskond/kader/verein/23371/saison_id/2023,3670000
Premium Liiga,FC Flora Tallinn,https://www.transfermarkt.com/fc-flora-tallinn/kader/verein/1002/saison_id/2023,3480000
Premium Liiga,Kalju FC,https://www.transfermarkt.com/kalju-fc/kader/verein/22783/saison_id/2023,2960000
Premium Liiga,Pärnu JK Vaprus,https://www.transfermarkt.com/parnu-jk-vaprus/kader/verein/33579/saison_id/2023,2110000
Premium Liiga,Kalev Tallinn,https://www.transfermarkt.com/kalev-tallinn/kader/verein/23370/saison_id/2023,2049999
Premium Liiga,Jalgpallikool Tammeka,https://www.transfermarkt.com/jalgpallikool-tammeka/kader/verein/43214/saison_id/2023,1990000
Premium Liiga,FC Kuressaare,https://www.transfermarkt.com/fc-kuressaare/kader/verein/23368/saison_id/2023,1940000
Premium Liiga,JK Trans Narva,https://www.transfermarkt.com/jk-trans-narva/kader/verein/7130/saison_id/2023,1680000
Premium Liiga,FC Nomme United,https://www.transfermarkt.com/fc-nomme-united/kader/verein/28780/saison_id/2023,1650000
Premier Liga,Kairat Almaty,https://www.transfermarkt.com/kairat-almaty/kader/verein/10482/saison_id/2023,10500000
Premier Liga,FC Astana,https://www.transfermarkt.com/fc-astana/kader/verein/22220/saison_id/2023,10200000
Premier Liga,Ordabasy Shymkent,https://www.transfermarkt.com/ordabasy-shymkent/kader/verein/16779/saison_id/2023,9000000
Premier Liga,Tobol Kostanay,https://www.transfermarkt.com/tobol-kostanay/kader/verein/10481/saison_id/2023,8500000
Premier Liga,FC Aktobe,https://www.transfermarkt.com/fc-aktobe/kader/verein/10157/saison_id/2023,8350000
Premier Liga,Yelimay Semey,https://www.transfermarkt.com/yelimay-semey/kader/verein/31007/saison_id/2023,6690000
Premier Liga,Qyzyljar Petropavlovsk,https://www.transfermarkt.com/qyzyljar-petropavlovsk/kader/verein/22995/saison_id/2023,4510000
Premier Liga,FC Atyrau,https://www.transfermarkt.com/fc-atyrau/kader/verein/16198/saison_id/2023,4380000
Premier Liga,Zhenis Astana,https://www.transfermarkt.com/zhenis-astana/kader/verein/12019/saison_id/2023,4340000
Premier Liga,Zhetysu Taldykorgan,https://www.transfermarkt.com/zhetysu-taldykorgan/kader/verein/15299/saison_id/2023,4000000
Premier Liga,Kaysar Kyzylorda,https://www.transfermarkt.com/kaysar-kyzylorda/kader/verein/19294/saison_id/2023,3900000
Premier Liga,FC Turan,https://www.transfermarkt.com/fc-turan/kader/verein/77711/saison_id/2023,3560000
Premier Liga,Shakhter Karaganda,https://www.transfermarkt.com/shakhter-karaganda/kader/verein/10480/saison_id/2023,3000000
Bundesliga,Bayern Munich,https://www.transfermarkt.com/bayern-munich/kader/verein/27/saison_id/2024,936700000
Bundesliga,Bayer 04 Leverkusen,https://www.transfermarkt.com/bayer-04-leverkusen/kader/verein/15/saison_id/2024,635100000
Bundesliga,RB Leipzig,https://www.transfermarkt.com/rb-leipzig/kader/verein/23826/saison_id/2024,517900000
Bundesliga,Borussia Dortmund,https://www.transfermarkt.com/borussia-dortmund/kader/verein/16/saison_id/2024,474900000
Bundesliga,VfB Stuttgart,https://www.transfermarkt.com/vfb-stuttgart/kader/verein/79/saison_id/2024,313730000
Bundesliga,Eintracht Frankfurt,https://www.transfermarkt.com/eintracht-frankfurt/kader/verein/24/saison_id/2024,279700000
Bundesliga,VfL Wolfsburg,https://www.transfermarkt.com/vfl-wolfsburg/kader/verein/82/saison_id/2024,215000000
Bundesliga,SC Freiburg,https://www.transfermarkt.com/sc-freiburg/kader/verein/60/saison_id/2024,169050000
Bundesliga,TSG 1899 Hoffenheim,https://www.transfermarkt.com/tsg-1899-hoffenheim/kader/verein/533/saison_id/2024,166150000
Bundesliga,Borussia Mönchengladbach,https://www.transfermarkt.com/borussia-monchengladbach/kader/verein/18/saison_id/2024,139700000
Bundesliga,1.FC Union Berlin,https://www.transfermarkt.com/1-fc-union-berlin/kader/verein/89/saison_id/2024,122180000
Bundesliga,SV Werder Bremen,https://www.transfermarkt.com/sv-werder-bremen/kader/verein/86/saison_id/2024,119350000
Bundesliga,FC Augsburg,https://www.transfermarkt.com/fc-augsburg/kader/verein/167/saison_id/2024,99330000
Bundesliga,1.FSV Mainz 05,https://www.transfermarkt.com/1-fsv-mainz-05/kader/verein/39/saison_id/2024,93450000
Bundesliga,1.FC Heidenheim 1846,https://www.transfermarkt.com/1-fc-heidenheim-1846/kader/verein/2036/saison_id/2024,63300000
Bundesliga,VfL Bochum,https://www.transfermarkt.com/vfl-bochum/kader/verein/80/saison_id/2024,60750000
Bundesliga,FC St. Pauli,https://www.transfermarkt.com/fc-st-pauli/kader/verein/35/saison_id/2024,40730000
Bundesliga,Holstein Kiel,https://www.transfermarkt.com/holstein-kiel/kader/verein/269/saison_id/2024,36300000
Meridianbet 1. CFL,Buducnost Podgorica,https://www.transfermarkt.com/buducnost-podgorica/kader/verein/4391/saison_id/2024,4370000
Meridianbet 1. CFL,FK Decic Tuzi,https://www.transfermarkt.com/fk-decic-tuzi/kader/verein/11065/saison_id/2024,4010000
Meridianbet 1. CFL,OFK Petrovac,https://www.transfermarkt.com/ofk-petrovac/kader/verein/12889/saison_id/2024,2770000
Meridianbet 1. CFL,FK Mornar Bar,https://www.transfermarkt.com/fk-mornar-bar/kader/verein/4639/saison_id/2024,2570000
Meridianbet 1. CFL,Jedinstvo Bijelo Polje,https://www.transfermarkt.com/jedinstvo-bijelo-polje/kader/verein/8357/saison_id/2024,2540000
Meridianbet 1. CFL,FK Sutjeska Niksic,https://www.transfermarkt.com/fk-sutjeska-niksic/kader/verein/3070/saison_id/2024,2190000
Meridianbet 1. CFL,Arsenal Tivat,https://www.transfermarkt.com/arsenal-tivat/kader/verein/37989/saison_id/2024,2029999
Meridianbet 1. CFL,FK Jezero,https://www.transfermarkt.com/fk-jezero/kader/verein/21575/saison_id/2024,1790000
Meridianbet 1. CFL,FK Bokelj,https://www.transfermarkt.com/fk-bokelj/kader/verein/4949/saison_id/2024,660000
Meridianbet 1. CFL,FK Otrant-Olympic Ulcinj,https://www.transfermarkt.com/fk-otrant-olympic-ulcinj/kader/verein/15588/saison_id/2024,400000
